CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,9689,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,5
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,9689,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,9689,SOCIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,10
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,9690,ESPECIALIZACION EN DESARROLLO RURAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,3
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,9690,ESPECIALIZACION EN DESARROLLO RURAL,2,POSGRADO,1,Especialización Universitaria,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,4
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11203,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,9
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11203,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,14
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11203,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,11
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11203,BIOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,22
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11268,INGENIERIA DE SISTEMAS Y  COMPUTACION,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11268,INGENIERIA DE SISTEMAS Y  COMPUTACION,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,20
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11268,INGENIERIA DE SISTEMAS Y  COMPUTACION,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11268,INGENIERIA DE SISTEMAS Y  COMPUTACION,1,PREGRADO,6,Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,5
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,21
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17013,AGUADAS,2,Mujer,2018,1,18
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17042,ANSERMA,1,Hombre,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17042,ANSERMA,2,Mujer,2018,1,25
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17614,RIOSUCIO,1,Hombre,2018,1,9
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,11718,TECNOLOGIA EN REGENCIA DE FARMACIA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),6,"Economía, administración, contaduría y afines",69,Administración,17,CALDAS,17614,RIOSUCIO,2,Mujer,2018,1,14
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13218,LICENCIATURA EN FILOSOFIA Y LETRAS,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,4
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13218,LICENCIATURA EN FILOSOFIA Y LETRAS,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,8
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13218,LICENCIATURA EN FILOSOFIA Y LETRAS,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13218,LICENCIATURA EN FILOSOFIA Y LETRAS,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,9
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13219,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA,RECREACION Y DEPORTES",1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,32
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13219,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA,RECREACION Y DEPORTES",1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,41
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13219,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA,RECREACION Y DEPORTES",1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,9
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13219,"LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION FISICA,RECREACION Y DEPORTES",1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,7
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13220,LICENCIATURA EN ARTES ESCENICAS CON ENFASIS EN TEATRO,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,4
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13220,LICENCIATURA EN ARTES ESCENICAS CON ENFASIS EN TEATRO,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,3
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13220,LICENCIATURA EN ARTES ESCENICAS CON ENFASIS EN TEATRO,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,3
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13220,LICENCIATURA EN ARTES ESCENICAS CON ENFASIS EN TEATRO,1,PREGRADO,6,Universitaria,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,3
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13221,LICENCIATURA EN CIENCIAS SOCIALES,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13221,LICENCIATURA EN CIENCIAS SOCIALES,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,18
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13221,LICENCIATURA EN CIENCIAS SOCIALES,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,10
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,13221,LICENCIATURA EN CIENCIAS SOCIALES,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,562,"Geografía, historia",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,22
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,15538,ANTROPOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,553,Antropología y  artes liberales,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,15538,ANTROPOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,553,Antropología y  artes liberales,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,15538,ANTROPOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,553,Antropología y  artes liberales,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,2
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,15538,ANTROPOLOGIA,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,553,Antropología y  artes liberales,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,11
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,15776,ESPECIALIZACION EN INTERVENCION EN RELACIONES FAMILIARES,2,POSGRADO,1,Especialización Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,16114,ESPECIALIZACION EN GEOTECNIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,19
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,16114,ESPECIALIZACION EN GEOTECNIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,8
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,16114,ESPECIALIZACION EN GEOTECNIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,16114,ESPECIALIZACION EN GEOTECNIA,2,POSGRADO,1,Especialización Universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",825,Ingeniería civil y afines,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,7
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,17529,"MAESTRIA EN GERONTOLOGIA, ENVEJECIMIENTO Y VEJEZ",2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,17529,"MAESTRIA EN GERONTOLOGIA, ENVEJECIMIENTO Y VEJEZ",2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,17529,"MAESTRIA EN GERONTOLOGIA, ENVEJECIMIENTO Y VEJEZ",2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,19849,MAESTRIA EN QUIMICA,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,939,Química y afines,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,19849,MAESTRIA EN QUIMICA,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,939,Química y afines,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,3
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,19849,MAESTRIA EN QUIMICA,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,939,Química y afines,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,19849,MAESTRIA EN QUIMICA,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,939,Química y afines,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,4
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,12
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,8
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,2
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17042,ANSERMA,1,Hombre,2018,1,7
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17042,ANSERMA,2,Mujer,2018,1,3
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17614,RIOSUCIO,1,Hombre,2018,2,9
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,20974,TECNOLOGIA EN SISTEMAS INFORMATICOS,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",17,CALDAS,17614,RIOSUCIO,2,Mujer,2018,2,2
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,51877,MAESTRIA EN EDUCACION,2,POSGRADO,2,Maestría,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,18
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,51877,MAESTRIA EN EDUCACION,2,POSGRADO,2,Maestría,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,12
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,51877,MAESTRIA EN EDUCACION,2,POSGRADO,2,Maestría,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,20
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,51877,MAESTRIA EN EDUCACION,2,POSGRADO,2,Maestría,1,Presencial,3,Ciencias de la educación,313,Educación,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,33
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52088,TRABAJO SOCIAL,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17380,LA DORADA,1,Hombre,2018,2,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52088,TRABAJO SOCIAL,1,PREGRADO,6,Universitaria,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17380,LA DORADA,2,Mujer,2018,2,13
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52408,MAESTRIA EN CULTURAS Y DROGA,2,POSGRADO,2,Maestría,1,Presencial,5,Ciencias sociales y humanas,569,"Sociología, trabajo social y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52659,MAESTRIA EN DISEÑO Y CREACION INTERACTIVA,2,POSGRADO,2,Maestría,1,Presencial,2,Bellas artes,27,Diseño,17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,2
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52659,MAESTRIA EN DISEÑO Y CREACION INTERACTIVA,2,POSGRADO,2,Maestría,1,Presencial,2,Bellas artes,27,Diseño,17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,7
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52659,MAESTRIA EN DISEÑO Y CREACION INTERACTIVA,2,POSGRADO,2,Maestría,1,Presencial,2,Bellas artes,27,Diseño,17,CALDAS,17001,MANIZALES,2,Mujer,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52659,MAESTRIA EN DISEÑO Y CREACION INTERACTIVA,2,POSGRADO,2,Maestría,1,Presencial,2,Bellas artes,27,Diseño,17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,6
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52690,TECNOLOGIA EN ELECTRONICA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,1,1
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52690,TECNOLOGIA EN ELECTRONICA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",17,CALDAS,17001,MANIZALES,1,Hombre,2018,2,21
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52690,TECNOLOGIA EN ELECTRONICA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",17,CALDAS,17001,MANIZALES,2,Mujer,2018,2,2
1112,1112,UNIVERSIDAD DE CALDAS,Principal,1,OFICIAL,4,Universidad,17,CALDAS,17001,MANIZALES,52690,TECNOLOGIA EN ELECTRONICA,1,PREGRADO,5,Tecnológica,2,Distancia (tradicional),8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",17,CALDAS,17380,LA DORADA,1,Hombre,2018,2,19
