CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,IES_ACREDITADA,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,PROGRAMA_ACREDITADO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,PRIMER_CURSO
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16903,DISEÑO INDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,212,"Diseño industrial, de moda e interiores",76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,18
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16903,DISEÑO INDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,212,"Diseño industrial, de moda e interiores",76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,13
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16903,DISEÑO INDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,212,"Diseño industrial, de moda e interiores",76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,15
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16903,DISEÑO INDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,2,Bellas artes,27,Diseño,2,Arte y Humanidades,21,Artes,212,"Diseño industrial, de moda e interiores",76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,18
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16904,INGENIERIA AGROINDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,16
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16904,INGENIERIA AGROINDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,22
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16904,INGENIERIA AGROINDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,21
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16904,INGENIERIA AGROINDUSTRIAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,18
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16905,INGENIERIA AMBIENTAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,13
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16905,INGENIERIA AMBIENTAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,20
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16905,INGENIERIA AMBIENTAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,27
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,16905,INGENIERIA AMBIENTAL,SI,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,29
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,20488,MAESTRIA EN CIENCIAS AGRARIAS,SI,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,5
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,20488,MAESTRIA EN CIENCIAS AGRARIAS,SI,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,20488,MAESTRIA EN CIENCIAS AGRARIAS,SI,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,20488,MAESTRIA EN CIENCIAS AGRARIAS,SI,2,POSGRADO,2,Maestría,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,55145,MAESTRIA EN ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,NO,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",1,Educación,11,Educación,114,Formación para docentes con asignatura de especialización,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,55145,MAESTRIA EN ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,NO,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",1,Educación,11,Educación,114,Formación para docentes con asignatura de especialización,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,55145,MAESTRIA EN ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,NO,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",1,Educación,11,Educación,114,Formación para docentes con asignatura de especialización,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,55145,MAESTRIA EN ENSEÑANZA DE LAS CIENCIAS EXACTAS Y NATURALES,NO,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,937,"Matemáticas, estadística y afines",1,Educación,11,Educación,114,Formación para docentes con asignatura de especialización,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,90700,MAESTRIA EN INGENIERÍA AGROINDUSTRIAL,NO,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,91335,MAESTRIA EN INGENIERÍA AMBIENTAL,NO,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,712,Tecnología de protección del medio ambiente,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,91335,MAESTRIA EN INGENIERÍA AMBIENTAL,NO,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,712,Tecnología de protección del medio ambiente,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,91335,MAESTRIA EN INGENIERÍA AMBIENTAL,NO,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,712,Tecnología de protección del medio ambiente,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,91335,MAESTRIA EN INGENIERÍA AMBIENTAL,NO,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",820,"Ingeniería ambiental, sanitaria y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,712,Tecnología de protección del medio ambiente,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,101987,MAESTRIA EN ADMINISTRACIÓN,NO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,1,7
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,101987,MAESTRIA EN ADMINISTRACIÓN,NO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,101987,MAESTRIA EN ADMINISTRACIÓN,NO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,3
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,101987,MAESTRIA EN ADMINISTRACIÓN,NO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,105570,MAESTRÍA EN CIENCIAS BIOLÓGICAS,NO,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,105570,MAESTRÍA EN CIENCIAS BIOLÓGICAS,NO,2,POSGRADO,2,Maestría,1,Presencial,9,Matemáticas y ciencias naturales,934,"Biología, microbiología y afines",5,"Ciencias Naturales, Matemáticas y Estadística",51,Ciencias biológicas y afines,511,Biología,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,2
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,106348,DOCTORADO EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,NO,2,POSGRADO,3,Doctorado,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,106348,DOCTORADO EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,NO,2,POSGRADO,3,Doctorado,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",823,"Ingeniería agroindustrial, alimentos y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,2
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,106667,DOCTORADO EN CIENCIAS AGRARIAS,SI,2,POSGRADO,3,Doctorado,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,106667,DOCTORADO EN CIENCIAS AGRARIAS,SI,2,POSGRADO,3,Doctorado,1,Presencial,1,"Agronomía, veterinaria y afines",11,Agronomía,8,"Agropecuario, Silvicultura, Pesca y Veterinaria",81,Agropecuario,811,Producción agrícola y ganadera,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,106958,MAESTRÍA EN GESTIÓN Y DESARROLLO RURAL,NO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,419,Educación comercial y administración no clasificados en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,1,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,106958,MAESTRÍA EN GESTIÓN Y DESARROLLO RURAL,NO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,419,Educación comercial y administración no clasificados en otra parte,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,2
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,110727,DOCTORADO EN ESTUDIOS AMBIENTALES,NO,2,POSGRADO,3,Doctorado,1,Presencial,0,Sin clasificar,0,Sin clasificar,5,"Ciencias Naturales, Matemáticas y Estadística",52,Medio ambiente,521,Ciencias del medio ambiente,76,Valle del Cauca,76520,Palmira,1,Masculino,2022,2,1
1104,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,Seccional,1,OFICIAL,SI,4,Universidad,76,Valle del Cauca,76520,Palmira,110727,DOCTORADO EN ESTUDIOS AMBIENTALES,NO,2,POSGRADO,3,Doctorado,1,Presencial,0,Sin clasificar,0,Sin clasificar,5,"Ciencias Naturales, Matemáticas y Estadística",52,Medio ambiente,521,Ciencias del medio ambiente,76,Valle del Cauca,76520,Palmira,2,Femenino,2022,2,2
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",146,LICENCIATURA EN MUSICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,48
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",146,LICENCIATURA EN MUSICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,41
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",146,LICENCIATURA EN MUSICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,29
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",146,LICENCIATURA EN MUSICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,31
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",147,LICENCIATURA EN DISE¿O TECNOLOGICO,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,11
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",147,LICENCIATURA EN DISE¿O TECNOLOGICO,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,13
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",147,LICENCIATURA EN DISE¿O TECNOLOGICO,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,6
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",147,LICENCIATURA EN DISE¿O TECNOLOGICO,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,5
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",151,LICENCIATURA EN EDUCACION FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,55
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",151,LICENCIATURA EN EDUCACION FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,55
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",151,LICENCIATURA EN EDUCACION FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,23
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",151,LICENCIATURA EN EDUCACION FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,2,22
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",155,LICENCIATURA EN ELECTRONICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,10
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",155,LICENCIATURA EN ELECTRONICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,3
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",156,LICENCIATURA EN FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,1,19
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",156,LICENCIATURA EN FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Masculino,2022,2,15
1105,1105,UNIVERSIDAD PEDAGOGICA NACIONAL,Principal,1,OFICIAL,SI,4,Universidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",156,LICENCIATURA EN FISICA,SI,1,PREGRADO,6,Universitario,1,Presencial,3,Ciencias de la educación,313,Educación,1,Educación,11,Educación,111,Ciencias de la educación,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Femenino,2022,1,5
