CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,ANO,SEMESTRE,PRIMER_CURSO_2019
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,INGENIERIA AGRONOMICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",824,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,64
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,INGENIERIA AGRONOMICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",824,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,58
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,INGENIERIA AGRONOMICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",824,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,22
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,INGENIERIA AGRONOMICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",824,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,28
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MEDICINA VETERINARIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",13,MEDICINA VETERINARIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",84,VETERINARIA,841,VETERINARIA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,20
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MEDICINA VETERINARIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",13,MEDICINA VETERINARIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",84,VETERINARIA,841,VETERINARIA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,15
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MEDICINA VETERINARIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",13,MEDICINA VETERINARIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",84,VETERINARIA,841,VETERINARIA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,22
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MEDICINA VETERINARIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",13,MEDICINA VETERINARIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",84,VETERINARIA,841,VETERINARIA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,39
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",3,ZOOTECNIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",12,ZOOTECNIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,32
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",3,ZOOTECNIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",12,ZOOTECNIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,24
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",3,ZOOTECNIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",12,ZOOTECNIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",3,ZOOTECNIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,1,"AGRONOMÍA, VETERINARIA Y AFINES",12,ZOOTECNIA,8,"AGROPECUARIO, SILVICULTURA, PESCA Y VETERINARIA",81,AGROPECUARIO,811,PRODUCCIÓN AGRÍCOLA Y GANADERA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,31
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",4,DISEÑO GRAFICO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,219,ARTES NO CLASIFICADAS EN OTRA PARTE,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,17
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",4,DISEÑO GRAFICO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,219,ARTES NO CLASIFICADAS EN OTRA PARTE,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,16
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",4,DISEÑO GRAFICO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,219,ARTES NO CLASIFICADAS EN OTRA PARTE,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,16
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",4,DISEÑO GRAFICO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,219,ARTES NO CLASIFICADAS EN OTRA PARTE,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,17
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",5,DISEÑO INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,212,"DISEÑO INDUSTRIAL, DE MODA E INTERIORES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,34
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",5,DISEÑO INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,212,"DISEÑO INDUSTRIAL, DE MODA E INTERIORES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,26
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",5,DISEÑO INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,212,"DISEÑO INDUSTRIAL, DE MODA E INTERIORES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,21
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",5,DISEÑO INDUSTRIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,27,DISEÑO,2,ARTE Y HUMANIDADES,21,ARTES,212,"DISEÑO INDUSTRIAL, DE MODA E INTERIORES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,23
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",6,CINE Y TELEVISION,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,24,"ARTES PLÁSTICAS, VISUALES Y AFINES",2,ARTE Y HUMANIDADES,21,ARTES,211,TÉCNICAS AUDIOVISUALES Y PRODUCCIÓN PARA MEDIOS DE COMUNICACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,15
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",6,CINE Y TELEVISION,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,24,"ARTES PLÁSTICAS, VISUALES Y AFINES",2,ARTE Y HUMANIDADES,21,ARTES,211,TÉCNICAS AUDIOVISUALES Y PRODUCCIÓN PARA MEDIOS DE COMUNICACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,16
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",6,CINE Y TELEVISION,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,24,"ARTES PLÁSTICAS, VISUALES Y AFINES",2,ARTE Y HUMANIDADES,21,ARTES,211,TÉCNICAS AUDIOVISUALES Y PRODUCCIÓN PARA MEDIOS DE COMUNICACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,11
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",6,CINE Y TELEVISION,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,2,BELLAS ARTES,24,"ARTES PLÁSTICAS, VISUALES Y AFINES",2,ARTE Y HUMANIDADES,21,ARTES,211,TÉCNICAS AUDIOVISUALES Y PRODUCCIÓN PARA MEDIOS DE COMUNICACIÓN,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,10
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",7,ENFERMERIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,441,ENFERMERÍA,9,SALUD Y BIENESTAR,91,SALUD,913,ENFERMERÍA Y PARTERÍA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,33
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",7,ENFERMERIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,441,ENFERMERÍA,9,SALUD Y BIENESTAR,91,SALUD,913,ENFERMERÍA Y PARTERÍA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,33
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",7,ENFERMERIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,441,ENFERMERÍA,9,SALUD Y BIENESTAR,91,SALUD,913,ENFERMERÍA Y PARTERÍA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,64
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",7,ENFERMERIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,441,ENFERMERÍA,9,SALUD Y BIENESTAR,91,SALUD,913,ENFERMERÍA Y PARTERÍA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,45
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",8,FISIOTERAPIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,2
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",8,FISIOTERAPIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,31
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",8,FISIOTERAPIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,25
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",9,MEDICINA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,61
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",9,MEDICINA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,81
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",9,MEDICINA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,57
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",9,MEDICINA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,51
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10,NUTRICION Y DIETETICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,446,NUTRICIÓN Y DIETÉTICA,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,18
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10,NUTRICION Y DIETETICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,446,NUTRICIÓN Y DIETÉTICA,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,18
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10,NUTRICION Y DIETETICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,446,NUTRICIÓN Y DIETÉTICA,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,35
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",10,NUTRICION Y DIETETICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,446,NUTRICIÓN Y DIETÉTICA,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,32
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",11,ODONTOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,447,ODONTOLOGÍA,9,SALUD Y BIENESTAR,91,SALUD,911,ODONTOLOGÍA Y ESTUDIOS DENTALES,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,23
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",11,ODONTOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,447,ODONTOLOGÍA,9,SALUD Y BIENESTAR,91,SALUD,911,ODONTOLOGÍA Y ESTUDIOS DENTALES,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,2,37
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",11,ODONTOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,447,ODONTOLOGÍA,9,SALUD Y BIENESTAR,91,SALUD,911,ODONTOLOGÍA Y ESTUDIOS DENTALES,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,33
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",11,ODONTOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,447,ODONTOLOGÍA,9,SALUD Y BIENESTAR,91,SALUD,911,ODONTOLOGÍA Y ESTUDIOS DENTALES,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,2,42
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",12,TERAPIA OCUPACIONAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,20
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",12,TERAPIA OCUPACIONAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,2019,1,27
1101,1101,UNIVERSIDAD NACIONAL DE COLOMBIA,PRINCIPAL,1,OFICIAL,4,UNIVERSIDAD,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",13,ANTROPOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,553,ANTROPOLOGÍA Y  ARTES LIBERALES,2,ARTE Y HUMANIDADES,22,HUMANIDADES (EXCEPTO IDIOMAS),222,HISTORIA Y ARQUEOLOGÍA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",1,2019,1,26
