CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,PRIMER_CURSO
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54768,ESPECIALIZACIÓN EN GERENCIA DE MERCADEO,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,57
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54768,ESPECIALIZACIÓN EN GERENCIA DE MERCADEO,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,65
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54769,ESPECIALIZACIÓN EN GESTIÓN EMPRESARIAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,58
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54769,ESPECIALIZACIÓN EN GESTIÓN EMPRESARIAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,49
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54769,ESPECIALIZACIÓN EN GESTIÓN EMPRESARIAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,72
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54769,ESPECIALIZACIÓN EN GESTIÓN EMPRESARIAL,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,101
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54885,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE TELECOMUNICACIONES,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,19
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54885,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE TELECOMUNICACIONES,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,36
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54885,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE TELECOMUNICACIONES,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,10
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",54885,ESPECIALIZACIÓN EN GERENCIA DE PROYECTOS DE TELECOMUNICACIONES,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),488,Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,4
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",55154,ESPECIALIZACIÓN EN GERENCIA DE RIESGOS Y SEGUROS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,43
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",55154,ESPECIALIZACIÓN EN GERENCIA DE RIESGOS Y SEGUROS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,27
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",55154,ESPECIALIZACIÓN EN GERENCIA DE RIESGOS Y SEGUROS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,60
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",55154,ESPECIALIZACIÓN EN GERENCIA DE RIESGOS Y SEGUROS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,53
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",90399,ADMINISTRACIÓN DE EMPRESAS,1,PREGRADO,6,Universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,1046
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",90399,ADMINISTRACIÓN DE EMPRESAS,1,PREGRADO,6,Universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,1099
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",90399,ADMINISTRACIÓN DE EMPRESAS,1,PREGRADO,6,Universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,1666
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",90399,ADMINISTRACIÓN DE EMPRESAS,1,PREGRADO,6,Universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,1486
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91360,MAESTRÍA EN GERENCIA ESTRATÉGICA DE MERCADEO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,11
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91360,MAESTRÍA EN GERENCIA ESTRATÉGICA DE MERCADEO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,4
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91360,MAESTRÍA EN GERENCIA ESTRATÉGICA DE MERCADEO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,9
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91360,MAESTRÍA EN GERENCIA ESTRATÉGICA DE MERCADEO,2,POSGRADO,2,Maestría,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,414,Mercadotecnia y publicidad,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,6
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91439,COMUNICACIÓN SOCIAL,1,PREGRADO,6,Universitaria,3,Distancia (virtual),5,Ciencias sociales y humanas,557,"Comunicación social, periodismo y afines",3,"Ciencias Sociales, Periodismo e Información",32,Periodismo e información,321,"Periodismo, comunicación y reportajes",11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,1
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91442,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,1
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91442,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,1
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91442,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,57
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91442,ESPECIALIZACIÓN EN NEUROPSICOLOGÍA ESCOLAR,2,POSGRADO,1,Especialización universitaria,1,Presencial,5,Ciencias sociales y humanas,566,Psicología,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,313,Psicología,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,17
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91501,ESPECIALIZACIÓN DE GERENCIA DE PROYECTOS EN INTELIGENCIA DE NEGOCIOS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),688,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,130
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91501,ESPECIALIZACIÓN DE GERENCIA DE PROYECTOS EN INTELIGENCIA DE NEGOCIOS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),688,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,114
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91501,ESPECIALIZACIÓN DE GERENCIA DE PROYECTOS EN INTELIGENCIA DE NEGOCIOS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),688,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,133
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91501,ESPECIALIZACIÓN DE GERENCIA DE PROYECTOS EN INTELIGENCIA DE NEGOCIOS,2,POSGRADO,1,Especialización universitaria,3,Distancia (virtual),8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",6,Tecnologías de la Información y la Comunicación (TIC),68,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),688,Programas y certificaciones interdisciplinarios relativos a tecnologías de la información y la comunicación (TIC),11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,97
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91502,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,14
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91502,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,7
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91502,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,28
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",91502,ESPECIALIZACIÓN EN GERENCIA TRIBUTARIA,2,POSGRADO,1,Especialización universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,411,Contabilidad e impuestos,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,10
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101275,MAESTRÍA EN INGENIERÍA DE SISTEMAS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,11
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101275,MAESTRÍA EN INGENIERÍA DE SISTEMAS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,6
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101275,MAESTRÍA EN INGENIERÍA DE SISTEMAS,2,POSGRADO,2,Maestría,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",827,"Ingeniería de sistemas, telemática y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,2
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101288,ESPECIALIZACIÓN EN LOGÍSTICA Y GESTIÓN DE LA CADENA DE ABASTECIMIENTO,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,10
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101288,ESPECIALIZACIÓN EN LOGÍSTICA Y GESTIÓN DE LA CADENA DE ABASTECIMIENTO,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,8
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101288,ESPECIALIZACIÓN EN LOGÍSTICA Y GESTIÓN DE LA CADENA DE ABASTECIMIENTO,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,8
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101288,ESPECIALIZACIÓN EN LOGÍSTICA Y GESTIÓN DE LA CADENA DE ABASTECIMIENTO,2,POSGRADO,1,Especialización universitaria,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",830,Ingeniería industrial y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,4
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101382,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,52
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101382,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,2,24
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101382,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,1,90
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101382,ADMINISTRACION DE EMPRESAS,1,PREGRADO,6,Universitaria,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,11,Bogotá D.C.,11001,"Bogotá, D.C.",2,Mujer,2020,2,34
2725,2725,POLITECNICO GRANCOLOMBIANO,Principal,2,PRIVADA,3,Institución Universitaria/Escuela Tecnológica,11,Bogotá D.C.,11001,"Bogotá, D.C.",101387,ECONOMÍA,1,PREGRADO,6,Universitaria,3,Distancia (virtual),6,"Economía, administración, contaduría y afines",611,Economía,3,"Ciencias Sociales, Periodismo e Información",31,Ciencias sociales y del comportamiento,311,Economía,11,Bogotá D.C.,11001,"Bogotá, D.C.",1,Hombre,2020,1,6
